,rle,xup,zup,zxxup,xlo,zlo,zxxlo,alphate,betate,aoa,LperD
8917,0.01132677,0.41266975,0.10015036,-0.8109415,0.32655665,-0.06588465,0.3939397,-0.1772358,0.114702,1.861,121.7253521
8918,0.01424169,0.41397325,0.10003612,-0.6328235,0.35407105,-0.06061535,0.4415257,-0.1582434,0.134918,1.9018,122.7380952
8919,0.01479033,0.33427825,0.11545036,-0.7967025,0.38192775,-0.05080815,0.3264261,-0.1861354,0.1571724,3.8286,131.25
8920,0.01201851,0.33051625,0.12268828,-0.7298865,0.45128425,-0.04941895,0.3297833,-0.178581,0.157766,3.137,92.80641466
8921,0.01240785,0.42912025,0.1232554,-0.6263855,0.33601065,-0.05596245,0.3998071,-0.1730254,0.1545964,0.9786,111.0333863
8922,0.01140885,0.32858575,0.12304324,-0.8524695,0.41118625,-0.05878915,0.4329171,-0.2235502,0.1357188,2.0006,95.96649485
8923,0.01536867,0.45028975,0.09531148,-0.7583935,0.48324855,-0.06039685,0.4171013,-0.2197274,0.14665,3.5718,149.4387755
8924,0.01546641,0.33163825,0.09993004,-0.8574865,0.42852945,-0.05409945,0.3435201,-0.2178426,0.1537284,0.1158,71.35908441
8925,0.01143909,0.47809225,0.10934668,-0.6756275,0.42841535,-0.04825515,0.3483711,-0.1555682,0.1220548,2.9298,148.6551724
8926,0.01403865,0.33414625,0.09551956,-0.6101455,0.44010245,-0.06763955,0.3125199,-0.2072026,0.1385972,1.0914,91.82539683
8927,0.01314981,0.46487575,0.10138252,-0.7421245,0.42530205,-0.05338415,0.4132205,-0.1744314,0.1369844,0.9086,110.9315589
8928,0.01282581,0.42446725,0.10206388,-0.6928825,0.35030575,-0.06859405,0.4433891,-0.1846078,0.150934,3.1386,140.6188925
8929,0.01210167,0.44962975,0.10759636,-0.7852475,0.43951565,-0.06493705,0.4214903,-0.205979,0.1288476,3.4662,150.7525084
8930,0.01313307,0.38518075,0.099163,-0.6256315,0.40975185,-0.05873625,0.3217907,-0.2260126,0.1636068,1.2798,108.0762852
8931,0.01600209,0.43687525,0.11551564,-0.7739085,0.34034645,-0.06075105,0.4612685,-0.216391,0.134974,2.7114,145.6704362
8932,0.01430271,0.33558175,0.10906516,-0.6175695,0.34417695,-0.05912955,0.3670821,-0.2219314,0.1644748,0.9582,94.00576369
8933,0.01112211,0.48368575,0.11582164,-0.7848705,0.33697235,-0.05885355,0.4451909,-0.1595278,0.1194452,0.4474,107.606679
8934,0.01534059,0.45066925,0.11188036,-0.7594665,0.34337825,-0.05630745,0.3772769,-0.1721514,0.114478,3.6138,157.7346278
8935,0.01194561,0.36727825,0.10662532,-0.5822185,0.43022465,-0.04865305,0.3202969,-0.1642398,0.1581524,2.5366,119.2815249
8936,0.01235007,0.44992675,0.10465876,-0.7605395,0.48756805,-0.06536945,0.3681139,-0.1536758,0.1371524,0.9846,99.61977186
8937,0.01590219,0.39621925,0.1106686,-0.7695875,0.34161785,-0.06720025,0.4501805,-0.1969198,0.1329916,3.575,144.8795181
8938,0.01296567,0.42519325,0.08713924,-0.7353675,0.46937725,-0.04738575,0.4412639,-0.2043906,0.1583596,1.7594,124.3843284
8939,0.01147419,0.35630575,0.11052988,-0.6494405,0.36246555,-0.05167525,0.4158231,-0.1534934,0.1305612,2.9898,125.4570637
8940,0.01453059,0.33036775,0.0838426,-0.6316055,0.32595355,-0.06152615,0.4330865,-0.1703122,0.1628004,2.5474,121.796875
8941,0.01308393,0.35772475,0.12341452,-0.8406085,0.35200095,-0.04983985,0.3465231,-0.1912882,0.1294188,3.1706,132.6158038
8942,0.01197315,0.41433625,0.10063996,-0.8609665,0.43343575,-0.04957765,0.4552317,-0.2157222,0.1462076,0.407,99.87249545
8943,0.01345383,0.37084225,0.09556444,-0.5854955,0.43293045,-0.06773615,0.4491641,-0.2021334,0.1559236,1.249,101.1570248
8944,0.01169991,0.33686875,0.10656004,-0.8639825,0.46028185,-0.05040105,0.3427501,-0.1594594,0.148162,1.7714,109.7169811
8945,0.01110159,0.44667625,0.09128452,-0.6060275,0.40028155,-0.06888615,0.3172015,-0.225131,0.1136492,1.7578,119.8720293
8946,0.01596429,0.40874275,0.09857956,-0.7302055,0.36196025,-0.05072305,0.3523751,-0.1902318,0.1563212,0.4574,100.7581227
8947,0.01220481,0.39843025,0.12123172,-0.7588285,0.47705455,-0.06495085,0.3787091,-0.1890462,0.1453508,0.9438,98.15960912
8948,0.01207413,0.36206425,0.08524612,-0.6150755,0.32554605,-0.04975705,0.3996531,-0.1984778,0.1368836,2.2658,128.1350482
8949,0.01221615,0.44433325,0.086107,-0.6583725,0.36942565,-0.04731445,0.3765069,-0.1835134,0.1459332,0.369,100.1934236
8950,0.01129059,0.48187075,0.09179044,-0.7017565,0.35398955,-0.05541275,0.3687915,-0.1775778,0.1334788,2.3614,140.9514925
8951,0.01329777,0.33106075,0.09189652,-0.8543835,0.46515555,-0.06540625,0.4534453,-0.161063,0.1606612,3.9698,135.941807
8952,0.01213569,0.40870975,0.08825308,-0.6102035,0.47454435,-0.06632395,0.4083079,-0.170867,0.1163932,0.5542,86.16541353
8953,0.01398627,0.42768475,0.11547484,-0.7014375,0.35819495,-0.05993455,0.4517667,-0.1536606,0.1430548,2.7746,137.1090047
8954,0.01386477,0.39636775,0.11053396,-0.7704575,0.34006935,-0.05274015,0.3260873,-0.1781782,0.1209404,2.1942,129.807074
8955,0.01394685,0.39046075,0.08348356,-0.5994445,0.35808085,-0.05093235,0.4590971,-0.171665,0.139426,3.5586,144.3937008
8956,0.01519425,0.40344625,0.10664164,-0.8537165,0.41785295,-0.05422825,0.3136133,-0.1900874,0.1269212,1.811,122.7399651
8957,0.01143315,0.44812825,0.097531,-0.7243765,0.33366345,-0.05335195,0.3580115,-0.2018978,0.1385524,3.0974,152.0272572
8958,0.01220751,0.45319375,0.08857132,-0.7387025,0.45242525,-0.04883245,0.3947713,-0.198189,0.1403332,2.9126,145.4954955
8959,0.01143153,0.44842525,0.12356956,-0.6366225,0.45508215,-0.06891835,0.4507657,-0.201761,0.1622292,2.775,130.0769231
8960,0.01218861,0.37983475,0.11387548,-0.7016405,0.45061595,-0.06151695,0.4513355,-0.2006362,0.1642956,3.0206,127.1761281
8961,0.01375785,0.44474575,0.08784508,-0.8632285,0.45990695,-0.06882635,0.3976665,-0.1717258,0.1405628,3.0358,135.6156716
8962,0.01213623,0.33774325,0.10252084,-0.6496725,0.34898545,-0.05913875,0.3863783,-0.204193,0.1454124,1.8446,110.0291545
8963,0.01322703,0.39458575,0.1055278,-0.7117615,0.34385095,-0.04670725,0.3958031,-0.1790902,0.150178,0.9566,112.6465662
8964,0.01174473,0.47175625,0.12043204,-0.6778605,0.46158585,-0.05785765,0.4350423,-0.1618382,0.1189468,0.2386,96.63063063
8965,0.01080405,0.48814075,0.08956276,-0.7284365,0.45638615,-0.06368585,0.4485327,-0.2189218,0.1227828,0.3762,95.26209677
8966,0.01616679,0.33672025,0.09960772,-0.5860465,0.44099895,-0.05870865,0.3723643,-0.1837186,0.1609916,2.6814,116.7930029
8967,0.01517265,0.42138175,0.11120308,-0.6535295,0.41105585,-0.05763685,0.4500419,-0.1915846,0.1425396,2.9922,139.4080997
8968,0.01310661,0.36244375,0.1039366,-0.6077675,0.32980035,-0.05705035,0.3919531,-0.185763,0.1533196,2.7682,126.0344828
8969,0.01488321,0.44370625,0.12358996,-0.8440595,0.33231055,-0.05677895,0.3392235,-0.1956506,0.1202684,1.1518,122.0172414
8970,0.01366929,0.47098075,0.08740852,-0.8237885,0.43534285,-0.05826935,0.3671283,-0.2164822,0.11963,2.1154,132.3449612
8971,0.01105245,0.40511275,0.08631916,-0.7725745,0.43516355,-0.05494355,0.3744895,-0.1987894,0.1481116,1.9214,121.6146789
8972,0.01611765,0.49284325,0.12395308,-0.5941955,0.35674425,-0.05260675,0.4259409,-0.2198186,0.1141812,2.813,153.4597156
8973,0.01374705,0.37463725,0.11514436,-0.7650635,0.40821965,-0.04996635,0.3980207,-0.1888866,0.1359092,0.6634,101.5335463
8974,0.01340631,0.38442175,0.09523396,-0.6007495,0.34984935,-0.05935725,0.3248861,-0.1573466,0.1607284,1.157,103.6239316
8975,0.01154169,0.48027025,0.11274532,-0.6311415,0.45716855,-0.06412285,0.3674671,-0.2241886,0.1230852,1.2718,118.043088
8976,0.01329885,0.33297475,0.08383444,-0.8676075,0.42081955,-0.06560175,0.3089163,-0.2058346,0.1386308,1.0574,93.13513514
8977,0.01168371,0.34993675,0.10043188,-0.6409435,0.46352555,-0.04921885,0.4145911,-0.1671658,0.1339604,3.8302,134.7398031
8978,0.01454571,0.40326475,0.10882036,-0.8098975,0.39878195,-0.05008595,0.3904439,-0.212629,0.1401764,3.0438,145.7006369
8979,0.01185975,0.42248725,0.12245164,-0.8551085,0.36626345,-0.04794005,0.4179791,-0.2193322,0.1438724,3.235,151.3293051
8980,0.01592325,0.42928525,0.0975922,-0.8064175,0.48098285,-0.05966085,0.3223143,-0.2266206,0.1204308,3.809,151.5
8981,0.01254339,0.36701425,0.10293292,-0.8684485,0.34914845,-0.05772425,0.3912447,-0.213807,0.1312332,2.5662,132.1011058
8982,0.01460727,0.46728475,0.10323076,-0.7154445,0.44495985,-0.06872745,0.4288515,-0.2035546,0.1536052,2.1006,129.6703297
8983,0.01577313,0.34549825,0.08725756,-0.7174745,0.39622285,-0.06518315,0.3269189,-0.207803,0.1334004,1.653,108.2735043
8984,0.01294353,0.41286775,0.0852298,-0.8620105,0.35258775,-0.04769395,0.3586737,-0.2200162,0.1590764,3.225,149.8797251
8985,0.01204227,0.42123325,0.1006114,-0.7573205,0.42386765,-0.06039455,0.3939089,-0.1710798,0.1340052,0.0894,85.06542056
8986,0.01378593,0.35782375,0.1050382,-0.8630255,0.36354135,-0.06624345,0.4348883,-0.2094902,0.1266916,0.7986,100.2847571
8987,0.01246779,0.40913875,0.11537692,-0.7076725,0.42559545,-0.04681305,0.4310383,-0.1655546,0.1254372,2.3606,131.1755486
8988,0.01567539,0.45302875,0.122725,-0.6691895,0.47514745,-0.04792165,0.3664045,-0.1898518,0.155274,3.8198,153.2727273
8989,0.01350999,0.36366475,0.09177004,-0.7100795,0.37759195,-0.04695565,0.3784473,-0.2059562,0.1258404,0.719,104.2068966
8990,0.01170207,0.46906675,0.09130492,-0.7543625,0.38923015,-0.06092355,0.4302067,-0.1700082,0.115402,0.3746,94.20318725
8991,0.01328265,0.38930575,0.11490364,-0.5916725,0.43348465,-0.06605255,0.4017629,-0.216695,0.1563324,2.117,112.943787
8992,0.01316331,0.40166425,0.09509116,-0.8104195,0.33055015,-0.06798915,0.3293521,-0.201343,0.1402324,1.003,102.833638
8993,0.01498095,0.44027425,0.1038346,-0.6047225,0.48297145,-0.04922575,0.4260795,-0.207233,0.1448188,3.895,153.4214619
8994,0.01468665,0.49239775,0.09405484,-0.6542255,0.38536705,-0.05248025,0.3845303,-0.1629326,0.1638364,1.0766,117.6968504
8995,0.01080135,0.44647825,0.1003666,-0.6915485,0.38621465,-0.06851355,0.3608605,-0.1959318,0.1384852,1.4258,113.6545455
8996,0.01458405,0.39402475,0.08729428,-0.5859015,0.32927875,-0.06320975,0.3814965,-0.2159654,0.161686,3.4602,141.6744914
8997,0.01617651,0.34907875,0.10026052,-0.7855955,0.37840695,-0.04760425,0.3344649,-0.2116106,0.1678012,0.4454,95.36704731
8998,0.01447875,0.41469925,0.109669,-0.5920785,0.45353365,-0.05473425,0.4207973,-0.1604778,0.1500212,2.479,126.5189873
8999,0.01450845,0.34328725,0.09128044,-0.6971455,0.40554645,-0.06489105,0.3688839,-0.2076282,0.127946,0.3674,85.6454389
9000,0.01279017,0.49010425,0.11929372,-0.6326785,0.34106365,-0.04797685,0.3946943,-0.2236642,0.1481228,2.0698,145.1409619
9001,0.01255311,0.43969675,0.10649068,-0.6774545,0.46905125,-0.04679005,0.4454065,-0.1909994,0.1172668,3.2734,149.5779221
9002,0.01406997,0.43778275,0.11380204,-0.7086005,0.44360695,-0.04982835,0.4094937,-0.1531742,0.1427524,2.1166,129.7972973
9003,0.01192995,0.36374725,0.10680076,-0.6154235,0.35175645,-0.06597435,0.3832059,-0.1909386,0.1293068,3.0626,124.2998586
9004,0.01086777,0.32974075,0.11773108,-0.7502445,0.45066485,-0.05861665,0.4472699,-0.1920786,0.13391,2.2714,93.66197183
9005,0.01299807,0.44438275,0.10261876,-0.6745255,0.40709495,-0.04876575,0.3688069,-0.209513,0.142954,2.1646,136.5630397
9006,0.01389825,0.35470525,0.10182316,-0.6091885,0.34885505,-0.05422595,0.4310229,-0.1832854,0.1476916,2.4142,123.6323529
9007,0.01339497,0.39052675,0.12047284,-0.6660575,0.42533465,-0.04712815,0.4429579,-0.184813,0.148694,2.1226,122.3348018
9008,0.01599291,0.35361625,0.1128514,-0.7472285,0.35363095,-0.06669425,0.3997917,-0.162469,0.143318,2.407,118.7537092
9009,0.01306611,0.34158775,0.08702092,-0.6671885,0.39568495,-0.04736045,0.3809883,-0.2070886,0.15547,1.6006,114.5171849
9010,0.01156059,0.33807325,0.08811844,-0.7590315,0.35337015,-0.06123405,0.4040575,-0.2119146,0.1552628,0.0198,82.40069085
9011,0.01228041,0.44489425,0.08578468,-0.8620395,0.38538335,-0.04600345,0.4583579,-0.1773346,0.1334732,3.801,157.440273
9012,0.01371249,0.36919225,0.09975052,-0.6206435,0.44047735,-0.06722095,0.3567641,-0.1776082,0.149086,2.6282,118.7519501
9013,0.01521585,0.48861925,0.12240676,-0.6335195,0.45358255,-0.04820685,0.3212055,-0.158365,0.1484476,2.9606,147.4917492
9014,0.01269891,0.44700625,0.12222724,-0.7429945,0.32771395,-0.05874545,0.4024097,-0.202103,0.1541764,3.2866,149.1628615
9015,0.01183977,0.48558325,0.11822884,-0.8432185,0.46939355,-0.06662525,0.4098633,-0.2141642,0.1541428,3.8194,159.5826377
9016,0.01430109,0.37668325,0.10113772,-0.8302555,0.39804845,-0.05992535,0.3252095,-0.1764378,0.1612548,2.169,121.7627119
9017,0.01200069,0.42743725,0.11403052,-0.6475555,0.46649215,-0.06891375,0.3695923,-0.2051202,0.1137556,3.6818,139.8793363
9018,0.01087263,0.39435475,0.11921212,-0.7486785,0.37128385,-0.04919125,0.4437587,-0.182419,0.1325156,2.5158,131.7577548
9019,0.01346571,0.34389775,0.11177836,-0.8368095,0.33268545,-0.05967005,0.3230843,-0.1794778,0.1341508,2.8046,126.1248186
9020,0.01543995,0.32800825,0.10437316,-0.7094415,0.48747025,-0.05659725,0.4567101,-0.214643,0.128758,0.7286,91.07361963
9021,0.01444095,0.38526325,0.09770236,-0.7955425,0.44341135,-0.06368815,0.3620617,-0.2123022,0.1446172,3.883,146.7567568
9022,0.01356939,0.45410125,0.09431596,-0.6245875,0.35522835,-0.04990885,0.4493797,-0.1902698,0.1488116,2.5438,145.4006969
9023,0.01084023,0.44576875,0.11224348,-0.6409725,0.36854545,-0.05616255,0.3840067,-0.1707606,0.1138116,3.5034,147.6
9024,0.01391229,0.41928625,0.12006076,-0.8588495,0.48670415,-0.06027955,0.3414257,-0.2086162,0.1613668,0.853,103.3333333
9025,0.01418985,0.39480025,0.10153756,-0.7003935,0.46535115,-0.05524485,0.3593975,-0.1657978,0.148022,2.3898,124.958124
9026,0.01426221,0.39414025,0.10418548,-0.7343525,0.42119445,-0.05671455,0.3500805,-0.1557126,0.1316644,3.0006,134.6365105
9027,0.01113183,0.36066175,0.0866578,-0.7922075,0.45201775,-0.06221155,0.4385843,-0.1534022,0.1597148,3.5742,135.1633987
9028,0.01111185,0.44326075,0.09061132,-0.6149305,0.38794245,-0.05891795,0.3270421,-0.1843342,0.1378468,3.5278,146.7166667
9029,0.01420011,0.44119825,0.1175842,-0.8163645,0.42024905,-0.05700895,0.3865323,-0.178391,0.1246868,1.9066,128.4310345
9030,0.01224423,0.46405075,0.11490772,-0.8093465,0.43242515,-0.05423285,0.3128433,-0.1963802,0.1466444,1.8706,130.7843137
9031,0.01435239,0.33005425,0.10209652,-0.6693055,0.48504155,-0.06373875,0.4396007,-0.1976418,0.1123164,2.7018,115.5878084
9032,0.01229391,0.38131975,0.11741692,-0.7806945,0.42054245,-0.06039915,0.3421649,-0.2051126,0.160958,3.6718,136.5433855
9033,0.01371357,0.36478675,0.09704956,-0.7518975,0.38882265,-0.06622505,0.3204201,-0.192261,0.1619044,2.189,117.4587459
9034,0.01311579,0.35054725,0.10773916,-0.6682325,0.44672025,-0.06884935,0.4264029,-0.2180174,0.1679692,3.1182,119.674221
9035,0.01292517,0.38521375,0.12213748,-0.6677395,0.39094165,-0.05488375,0.3683603,-0.1975734,0.1512364,0.2326,91.52542373
9036,0.01493883,0.36285625,0.10636012,-0.6218905,0.36740445,-0.05072535,0.3537919,-0.2127582,0.1536836,0.9938,106.1609907
9037,0.01358883,0.42714025,0.09106012,-0.6789915,0.37322355,-0.05033435,0.4214287,-0.1895402,0.1453732,3.3238,150.1666667
9038,0.01487079,0.46485925,0.1079554,-0.6571545,0.44264525,-0.05196045,0.3304147,-0.1630694,0.129486,3.0418,147.1917808
9039,0.01281231,0.48622675,0.09825724,-0.8692315,0.44041215,-0.06114895,0.4525829,-0.1971174,0.1297772,2.6858,145.1594747
9040,0.01092987,0.40674625,0.09567868,-0.6455545,0.40319925,-0.04827355,0.3658501,-0.1814918,0.12215,1.075,109.9824869
9041,0.01133217,0.43100125,0.10436908,-0.8197285,0.43110485,-0.05648455,0.3526985,-0.2257998,0.15589,1.9754,128.8732394
9042,0.01158759,0.43713925,0.10221076,-0.6206725,0.34272625,-0.05647765,0.4396931,-0.1785734,0.167594,3.0314,142.9166667
9043,0.01526715,0.42263575,0.0994282,-0.7894235,0.37891225,-0.06170555,0.3754289,-0.179341,0.1546804,3.023,142.6896552
9044,0.01561977,0.38983375,0.11974252,-0.6134515,0.48284105,-0.06645045,0.4232305,-0.1848586,0.113974,1.921,109.6676737
9045,0.01334313,0.45146125,0.08324284,-0.8317055,0.42738845,-0.05071155,0.3696231,-0.2132674,0.1674092,1.1094,111.8326693
9046,0.01459809,0.38869525,0.12381028,-0.6491795,0.39726605,-0.06753605,0.3964345,-0.1525814,0.1387932,2.3174,114.4023324
9047,0.01606905,0.45573475,0.10787788,-0.6534715,0.42813825,-0.05909965,0.3554397,-0.189791,0.1314628,2.6802,139.8464164
9048,0.01360881,0.46672375,0.1222762,-0.8656935,0.35597815,-0.06522225,0.3590741,-0.1667098,0.1345036,2.1146,133.3507853
9049,0.01595565,0.42238825,0.10276564,-0.8262825,0.42491085,-0.06392735,0.4561711,-0.1627882,0.1213212,0.4438,91.63533835
9050,0.01485243,0.46675675,0.10500148,-0.8224255,0.42777965,-0.05832225,0.4313309,-0.2053862,0.1523452,1.0618,116.1026616
9051,0.01416177,0.41395675,0.08874268,-0.7044535,0.42499235,-0.04764795,0.4066293,-0.2241962,0.1310988,1.089,115
9052,0.01529739,0.40121875,0.10789828,-0.6842695,0.42210725,-0.06414125,0.4178867,-0.1933326,0.1416996,3.1218,135.9034268
9053,0.01352187,0.38645125,0.11292484,-0.7114425,0.43682615,-0.06133755,0.4343647,-0.1768026,0.125146,0.3394,90.4
9054,0.01150605,0.42585325,0.12157444,-0.7028295,0.38921385,-0.05169135,0.3446135,-0.181659,0.1661884,0.5398,102.9187396
9055,0.01164807,0.44195725,0.12140716,-0.6006915,0.43511465,-0.05228475,0.3494953,-0.214719,0.1295644,1.6722,121.3112164
9056,0.01232901,0.35805475,0.12048916,-0.6924185,0.48174895,-0.06162965,0.4467309,-0.2013354,0.12257,3.1786,113.5543767
9057,0.01268649,0.32850325,0.1237246,-0.7111815,0.35653235,-0.06648495,0.4434661,-0.177327,0.1597204,0.353,64.34394904
9058,0.01193049,0.38925625,0.09161908,-0.6036495,0.33485335,-0.04940285,0.3186645,-0.2248498,0.13293,2.7098,137.3734177
9059,0.01483245,0.41514475,0.10885708,-0.7953105,0.43332165,-0.05295635,0.3364361,-0.2279354,0.1386364,3.0802,145.3074434
9060,0.01617111,0.47538625,0.092431,-0.6107545,0.36830095,-0.05737235,0.3699773,-0.2026502,0.1203412,0.3474,102.6418787
9061,0.01394739,0.42032575,0.1077106,-0.6146405,0.41126775,-0.05740685,0.4364437,-0.205257,0.1339156,2.0402,126.699187
9062,0.01548963,0.44873875,0.09268396,-0.6411175,0.39270205,-0.04979385,0.4335793,-0.2250626,0.141078,3.0002,149.4949495
9063,0.01326105,0.41430325,0.09872236,-0.8316185,0.33361455,-0.06244845,0.4568949,-0.1738918,0.1612436,1.8206,123.7254902
9064,0.01561869,0.36328525,0.09089692,-0.8544995,0.35602705,-0.05020325,0.4564945,-0.1820466,0.1450652,3.7882,151.2678288
9065,0.01619001,0.37110625,0.10854292,-0.7317425,0.34623075,-0.05587505,0.3477243,-0.2235806,0.125006,2.365,130.1068702
9066,0.01155789,0.41757025,0.08949748,-0.8655775,0.43496795,-0.05260905,0.3741199,-0.1531362,0.1632876,3.5882,148.659612
9067,0.01466559,0.40791775,0.12300244,-0.7038445,0.34745325,-0.05108645,0.4169319,-0.1975202,0.1524852,2.5354,135.4209749
9068,0.01283445,0.38070925,0.1055686,-0.6855745,0.43852135,-0.05517815,0.4584965,-0.1777906,0.1594964,1.5618,111.9224556
9069,0.01277343,0.45334225,0.09775948,-0.8252095,0.35113705,-0.05752185,0.4089547,-0.2149242,0.1219148,2.2534,141.129326
9070,0.01429569,0.34092775,0.10272892,-0.6726985,0.41956445,-0.04919585,0.3514357,-0.205637,0.1234156,2.4242,121.938326
9071,0.01468827,0.36793825,0.09307972,-0.7173005,0.35902625,-0.06615145,0.3963883,-0.2177894,0.1140076,3.2742,137.165109
9072,0.01597455,0.43156225,0.10015444,-0.6310255,0.46593795,-0.05285515,0.3838065,-0.185839,0.1276156,2.2506,130.7665505
9073,0.01324539,0.41034325,0.11329204,-0.7817385,0.47827705,-0.05019405,0.4588815,-0.2259214,0.1587236,1.769,124.5049505
9074,0.01570131,0.36745975,0.0860662,-0.8546735,0.44758415,-0.05965855,0.4174863,-0.177365,0.116886,0.0746,60.28081123
9075,0.01273023,0.38640175,0.09275332,-0.7294515,0.47451175,-0.06565695,0.3815889,-0.1572782,0.144746,2.5154,120.2595156
9076,0.01174365,0.46396825,0.08736364,-0.7105435,0.45138205,-0.05439615,0.3737349,-0.2158134,0.1542268,0.6006,100.6706114
9077,0.01279827,0.44340925,0.1039774,-0.8669115,0.36130825,-0.06654245,0.3726723,-0.1645362,0.1363628,1.9982,125.6330275
9078,0.01580769,0.33799075,0.10351636,-0.6243845,0.42337865,-0.06746245,0.3604755,-0.1639434,0.1407196,2.111,106.4071856
9079,0.01406079,0.40996375,0.09480964,-0.8138995,0.42567695,-0.06103625,0.3368057,-0.1904294,0.1678404,0.2102,83.79506641
9080,0.01325889,0.42870775,0.1218478,-0.8665635,0.32795845,-0.04884395,0.4169781,-0.1580458,0.1672916,2.4618,141.1433172
9081,0.01426383,0.38848075,0.09414868,-0.7799405,0.32637735,-0.05643625,0.4149761,-0.1560546,0.1391348,3.1438,142.4668874
9082,0.01355805,0.33612625,0.10362244,-0.6961305,0.38077045,-0.05634655,0.4006849,-0.2199706,0.1669948,0.5166,92.91217257
9083,0.01410723,0.36079375,0.09733108,-0.8240205,0.44114565,-0.06748315,0.4382917,-0.2234058,0.1458604,1.5918,109.5084746
9084,0.01166643,0.47705275,0.09110908,-0.7890755,0.47019225,-0.06165035,0.4025791,-0.1920862,0.1194004,0.8126,101.4343434
9085,0.01155735,0.34028425,0.09717196,-0.7567985,0.34306855,-0.05221345,0.4453141,-0.172577,0.1537732,0.2734,91.99013158
9086,0.01435347,0.42738775,0.12052588,-0.6670145,0.46148805,-0.05475725,0.3531451,-0.1872602,0.1303652,3.2886,140.1966717
9087,0.01252665,0.45807775,0.11754748,-0.6874015,0.48026565,-0.05454105,0.4400011,-0.1892438,0.1329636,3.681,151.9092332
9088,0.01127655,0.35663575,0.11778004,-0.6615335,0.44315055,-0.06118345,0.4541537,-0.1674926,0.1421364,0.739,86.48367953
9089,0.01230039,0.34162075,0.1035286,-0.6606345,0.38108015,-0.05670075,0.4553087,-0.1611846,0.1383676,1.9074,111.2148148
9090,0.01527417,0.33832075,0.09459748,-0.8213525,0.34512235,-0.06614225,0.3234231,-0.2079854,0.1600284,2.2642,119.1290323
9091,0.01161891,0.33752875,0.10556452,-0.7184025,0.41239245,-0.04678315,0.3891041,-0.2116562,0.1246252,3.611,132.7688172
9092,0.01527849,0.38922325,0.09362644,-0.7355125,0.38187885,-0.04834945,0.3687299,-0.1774258,0.1637188,1.7166,121.4360771
9093,0.01528443,0.44933275,0.10896316,-0.6771935,0.41328895,-0.06551895,0.4408789,-0.1887802,0.1406244,3.0758,143.0363036
9094,0.01400679,0.47555125,0.08557252,-0.7929325,0.37731485,-0.05682265,0.3911985,-0.2081298,0.122122,1.1262,115.5069583
9095,0.01597833,0.39867775,0.10734748,-0.6323595,0.44799165,-0.06668735,0.4583425,-0.2193246,0.13937,1.4382,110.1642036
9096,0.01477089,0.36148675,0.1106278,-0.6619395,0.41381055,-0.05596935,0.3539613,-0.1723566,0.1650516,2.4758,119.2625369
9097,0.01536381,0.39574075,0.10601332,-0.7660785,0.33896095,-0.06746705,0.3746435,-0.1660562,0.140042,1.1346,105.6152513
9098,0.01163511,0.33457525,0.08947708,-0.7920625,0.39521225,-0.04920965,0.3148453,-0.157453,0.16303,1.8882,113.0082645
9099,0.01217565,0.37290475,0.11027284,-0.8634895,0.41097435,-0.04900265,0.3309229,-0.1636926,0.1525412,2.035,121.2057878
9100,0.01579095,0.40451875,0.08345092,-0.6683195,0.43462565,-0.05727345,0.4530141,-0.166839,0.1152284,2.1582,124.2568807
9101,0.01311147,0.45311125,0.10216588,-0.6893735,0.43002905,-0.06867455,0.3288901,-0.1984702,0.1364468,2.0934,125.2158273
9102,0.01463643,0.39399175,0.08476876,-0.7746915,0.37002875,-0.05956655,0.4465615,-0.2208598,0.116438,3.1446,142.9510961
9103,0.01111347,0.45004225,0.1199302,-0.7416605,0.44064035,-0.05925835,0.3721795,-0.1839694,0.1354836,2.5042,134
9104,0.01291815,0.47660725,0.0846382,-0.6180915,0.42205835,-0.05990005,0.3495415,-0.1964638,0.133994,0.1034,87.24137931
9105,0.01248075,0.45878725,0.099877,-0.7695585,0.48619885,-0.05709175,0.3938781,-0.1864546,0.1634668,0.3286,91.19922631
9106,0.01550151,0.45479425,0.10775956,-0.8183655,0.38706225,-0.04646805,0.4186721,-0.1766202,0.1293964,3.445,161.2690355
9107,0.01599237,0.47639275,0.09900796,-0.6715095,0.37177285,-0.06217245,0.4220755,-0.1809674,0.136794,1.1254,117.0745698
9108,0.01399761,0.48997225,0.09613972,-0.6614175,0.48476445,-0.06743255,0.3881185,-0.1586842,0.16653,0.7138,94.75903614
9109,0.01595133,0.49106125,0.11449564,-0.8355915,0.35733105,-0.04604715,0.3514973,-0.2105618,0.1344532,0.9538,128.9138577
9110,0.01583793,0.36338425,0.1050994,-0.7666585,0.43381065,-0.04856565,0.4463921,-0.1630542,0.1621284,0.4686,78.81188119
9111,0.01242351,0.38711125,0.11270044,-0.7040765,0.40735575,-0.06855265,0.4215981,-0.1611086,0.1361668,1.0282,98.36867863
9112,0.01307799,0.45279775,0.11239852,-0.6723505,0.32861045,-0.05898235,0.3217291,-0.1734282,0.132762,3.9606,155.8333333
9113,0.01230417,0.34521775,0.10877956,-0.8372735,0.45656545,-0.05931125,0.4119269,-0.1543446,0.1249668,3.1998,127.2525849
9114,0.01086075,0.39943675,0.09219436,-0.6764105,0.35847205,-0.05885585,0.3487407,-0.1533794,0.1649676,2.8338,131.836394
