,rle,xup,zup,zxxup,xlo,zlo,zxxlo,alphate,betate,aoa,LperD
3385,0.01090233,0.36028225,0.08750236,-0.6845015,0.36054215,-0.04887845,0.3162621,-0.1972846,0.1671572,1.7406,117.312187
3386,0.01262763,0.44631325,0.08526244,-0.6060565,0.44504135,-0.04841385,0.4208435,-0.2052266,0.1507324,0.781,107.3896353
3387,0.01345005,0.46584925,0.09093772,-0.8110865,0.41566875,-0.06583635,0.3530065,-0.1782998,0.121814,3.6618,148.0910683
3388,0.01526391,0.46956175,0.12276988,-0.8523825,0.39656515,-0.06104545,0.3395315,-0.2213538,0.1294356,2.259,140.3608247
3389,0.01214811,0.42230575,0.10313692,-0.7159665,0.39460915,-0.04986285,0.4348421,-0.1684046,0.14707,2.343,133.8991597
3390,0.01520721,0.46131175,0.08510332,-0.6980155,0.42680165,-0.04994565,0.3626469,-0.1650758,0.1624756,2.5702,136.8215613
3391,0.01484109,0.44558725,0.09780028,-0.7025975,0.34492675,-0.05459855,0.3836525,-0.226157,0.1185268,2.6742,147.9518072
3392,0.01195047,0.34551475,0.1016722,-0.8060115,0.39333775,-0.06328565,0.3322165,-0.1747962,0.154686,1.3914,102.1915584
3393,0.01424763,0.43989475,0.11061556,-0.8405215,0.34626335,-0.05803245,0.3147837,-0.2266814,0.1317764,0.5362,108.1934307
3394,0.01297269,0.43954825,0.12332068,-0.8334165,0.37446235,-0.05507695,0.3929233,-0.1895858,0.1465156,1.9622,131.7821782
3395,0.01584225,0.34472275,0.0960418,-0.8230635,0.40331335,-0.05636955,0.3116113,-0.1739754,0.1179892,3.4422,137.6018809
3396,0.01412613,0.35779075,0.09438532,-0.7759385,0.33398945,-0.06283255,0.4375371,-0.1747734,0.1472324,1.1762,105.4358974
3397,0.01208223,0.38620375,0.09709852,-0.7934545,0.44222145,-0.04617135,0.4547851,-0.1756246,0.1156316,3.6474,149.2038217
3398,0.01519371,0.42464875,0.0947974,-0.5997635,0.36218845,-0.05053675,0.3218369,-0.1822442,0.113498,2.357,135.1452991
3399,0.01605285,0.35746075,0.10395292,-0.6739745,0.34138965,-0.05124055,0.3648491,-0.1970186,0.1463028,0.4038,98.19063005
3400,0.01207899,0.38263975,0.11563804,-0.8637795,0.34367165,-0.05807845,0.4384611,-0.205713,0.1595244,3.2062,140.2503682
3401,0.01577745,0.49104475,0.12034636,-0.5921075,0.41363125,-0.06805125,0.3974047,-0.1966842,0.1654828,3.5654,150.6803797
3402,0.01096983,0.40851175,0.10233316,-0.7214765,0.44551405,-0.06262785,0.3622003,-0.160911,0.1587964,3.4646,138.1189711
3403,0.01570347,0.48705175,0.10305124,-0.6153655,0.47125175,-0.06703695,0.4329325,-0.2062982,0.1521996,1.0374,111.3193117
3404,0.01516995,0.36625525,0.11863276,-0.7332795,0.47627215,-0.04729145,0.3284897,-0.166155,0.1532524,0.7406,81.23159304
3405,0.01309797,0.47733325,0.1087918,-0.6791655,0.39495145,-0.04717875,0.3148915,-0.2278594,0.1311492,2.6966,151.4310051
3406,0.01160001,0.37858075,0.09604996,-0.6112185,0.44782865,-0.05695375,0.3901205,-0.2275934,0.113218,2.7354,128.9767442
3407,0.01294839,0.34303975,0.09691492,-0.8080705,0.33759175,-0.05394535,0.4417259,-0.1530678,0.118034,3.4002,139.3655589
3408,0.01297755,0.48205225,0.08868556,-0.6005465,0.46139025,-0.06234035,0.4357661,-0.2057054,0.1452612,2.6702,137.522604
3409,0.01514349,0.47025475,0.10965676,-0.7576105,0.33452735,-0.05408565,0.3654343,-0.1762478,0.1440796,0.6138,112.3551402
3410,0.01246077,0.36661825,0.11245156,-0.6349985,0.47933655,-0.04793315,0.4503191,-0.2118234,0.157682,0.1546,73.35085414
3411,0.01499121,0.45426625,0.1156054,-0.6599385,0.45799985,-0.05218815,0.3370521,-0.181241,0.151662,3.9058,153.9502333
3412,0.01138509,0.39153325,0.11645812,-0.8072875,0.40564425,-0.06723475,0.4525983,-0.2136854,0.1398124,2.8874,130.9459459
3413,0.01278585,0.41743825,0.10972612,-0.8361715,0.40908355,-0.06031405,0.3923381,-0.1634874,0.1438276,1.6178,116.7657343
3414,0.01616409,0.34670275,0.08322652,-0.6212235,0.32993075,-0.04944425,0.3697771,-0.216049,0.1128652,2.0078,125.6535948
3415,0.01145043,0.34482175,0.08551948,-0.6564295,0.41500045,-0.06714045,0.4413563,-0.2099766,0.1195908,3.903,136.5828402
3416,0.01298241,0.36467125,0.11185996,-0.6538775,0.48383535,-0.04702465,0.4272653,-0.1994658,0.12033,2.3182,119.7084548
3417,0.01618461,0.42968125,0.1043038,-0.7467645,0.34003675,-0.05987475,0.3536995,-0.1925042,0.1257004,0.2446,97.81885397
3418,0.01297863,0.33563125,0.09498508,-0.6687545,0.40300365,-0.05156945,0.3098557,-0.2180858,0.1275204,1.859,114.3297381
3419,0.01214109,0.40583875,0.1163398,-0.7023945,0.45755975,-0.05628675,0.3802029,-0.2160186,0.1242668,2.0546,122.21875
3420,0.01214217,0.38130325,0.10067668,-0.6499625,0.37389185,-0.06029105,0.3838835,-0.1654254,0.1422092,2.187,120.144
3421,0.01526499,0.35480425,0.0837406,-0.6274295,0.47429985,-0.05663865,0.3948329,-0.1646882,0.1390732,2.6954,122.9549249
3422,0.01318167,0.47919775,0.0867598,-0.7120515,0.33764065,-0.06735205,0.3363745,-0.1692026,0.1366316,0.2906,87.5708502
3423,0.01134135,0.45362275,0.08620084,-0.6648685,0.41811375,-0.06255885,0.3100713,-0.2000206,0.1548036,3.5798,144.3803056
3424,0.01478493,0.43095175,0.10366732,-0.8077805,0.41178935,-0.06166875,0.3485251,-0.2021942,0.1384964,0.7882,103.9478585
3425,0.01516455,0.34493725,0.10392844,-0.7675575,0.47966255,-0.06726695,0.3877489,-0.1530906,0.1300964,1.3462,96.44736842
3426,0.01600641,0.45504175,0.104773,-0.8340545,0.42290595,-0.06471625,0.4489023,-0.1928766,0.1497132,2.787,143.3214286
3427,0.01092825,0.42169525,0.11163556,-0.5858435,0.45651655,-0.05297705,0.4121425,-0.1673862,0.1668324,2.5138,126.9375
3428,0.01540107,0.38051125,0.10010956,-0.6970005,0.39868415,-0.06155375,0.3583503,-0.1804278,0.1388324,1.6674,112.8235294
3429,0.01424331,0.35635525,0.10381828,-0.6153075,0.42359055,-0.04762495,0.3738735,-0.174933,0.1365308,2.0966,117.9487179
3430,0.01518561,0.33210025,0.11452828,-0.7142555,0.42448705,-0.06688285,0.4021017,-0.169157,0.1602132,1.7858,96.93965517
3431,0.01432485,0.45941425,0.11366332,-0.6933755,0.36194395,-0.05392235,0.4413871,-0.1651822,0.1652252,1.1422,120.1060071
3432,0.01095903,0.38013175,0.09343876,-0.8078965,0.33087615,-0.05619015,0.4118191,-0.2058042,0.1374884,0.2142,94.04676259
3433,0.01435131,0.40075675,0.115585,-0.8486415,0.34297075,-0.06866305,0.3213903,-0.200051,0.1258068,1.7518,118.7230514
3434,0.01439559,0.44659375,0.09800836,-0.7337145,0.46285725,-0.05803935,0.3569951,-0.2120894,0.1164604,1.0118,109.7714286
3435,0.01431729,0.39651625,0.1166254,-0.7919755,0.32957215,-0.05424205,0.3100867,-0.2101818,0.12397,2.5322,135.8307692
3436,0.01406457,0.38648425,0.11678044,-0.6171635,0.40981705,-0.06700705,0.4326091,-0.2227826,0.1532916,2.9242,124.4475921
3437,0.01372167,0.44395375,0.11341036,-0.6497305,0.38667105,-0.04814705,0.4306687,-0.2270462,0.1220492,2.0882,138.3739837
3438,0.01350567,0.46122925,0.10278196,-0.8144505,0.44748635,-0.05385105,0.4091241,-0.2259138,0.1306452,1.8762,133.0882353
3439,0.01506897,0.45365575,0.09518908,-0.6203245,0.37850475,-0.04804585,0.4043655,-0.2096422,0.1207052,1.3558,127.8637201
3440,0.01565487,0.40547575,0.10502188,-0.6720025,0.40383495,-0.04853115,0.3201121,-0.1928158,0.1147636,0.4846,99.06143345
3441,0.01191483,0.48913075,0.09820828,-0.7495485,0.38918125,-0.06596515,0.4120655,-0.2114814,0.1156988,2.5894,143.9266055
3442,0.01608255,0.49101175,0.08418124,-0.6742645,0.39160995,-0.06337535,0.4236617,-0.2092546,0.134246,2.7054,139.9635701
3443,0.01447821,0.43481275,0.1198078,-0.8047935,0.36766525,-0.06528435,0.3713633,-0.209703,0.1215116,1.3282,118.1942078
3444,0.01382967,0.48294325,0.11792692,-0.7637585,0.43260445,-0.04624725,0.4368749,-0.1722046,0.147826,2.8274,152.8082192
3445,0.01311255,0.39136825,0.0913294,-0.8452195,0.39576645,-0.04782045,0.4075841,-0.205903,0.16527,0.8862,107.7798165
3446,0.01369467,0.41709175,0.08423836,-0.7140235,0.34127555,-0.06222535,0.3243933,-0.2129406,0.1541596,3.6334,145.5756579
3447,0.01338363,0.34223125,0.08779204,-0.8005595,0.42075435,-0.05195355,0.3336487,-0.2100526,0.1640212,3.467,139.511041
3448,0.01174635,0.36782275,0.11456908,-0.7924685,0.44306905,-0.04727075,0.4013933,-0.1882862,0.1631532,3.7662,140.0421941
3449,0.01447497,0.48919675,0.11371228,-0.7789545,0.41425065,-0.06697715,0.3879183,-0.168511,0.1342068,2.5874,141.5495495
3450,0.01271295,0.39859525,0.09276964,-0.6519345,0.33917285,-0.05315185,0.3375757,-0.1563966,0.160706,0.6038,98.28828829
3451,0.01130895,0.41461675,0.11514028,-0.6055925,0.43909185,-0.05150505,0.4122965,-0.1805038,0.1579788,3.1534,134.9779087
3452,0.01350081,0.41412175,0.08478508,-0.8270365,0.36645905,-0.05940095,0.3295061,-0.1963346,0.1528716,2.6922,136.010929
3453,0.01201149,0.47066725,0.0883714,-0.8604735,0.39144695,-0.05078285,0.4554473,-0.1619826,0.1555708,2.6594,143.2894737
3454,0.01522611,0.39824875,0.091819,-0.7956875,0.35920555,-0.05798645,0.3601983,-0.1918658,0.1359036,0.287,91.39097744
3455,0.01246455,0.34817125,0.08702908,-0.6408275,0.35958045,-0.05169595,0.3210361,-0.1849954,0.1378188,1.699,113.6945813
3456,0.01390473,0.37476925,0.10159876,-0.7296255,0.33579875,-0.04838625,0.4091703,-0.219697,0.1311436,2.2234,133.0926217
3457,0.01179333,0.45735175,0.0969394,-0.8480905,0.45547335,-0.05096225,0.3710707,-0.175351,0.1313788,0.1502,85.5513308
3458,0.01588167,0.36214675,0.09945268,-0.8451325,0.39953175,-0.05264125,0.4308689,-0.1547322,0.16093,2.7334,131.7128874
3459,0.01455813,0.47965975,0.10823692,-0.6604605,0.33395685,-0.05004915,0.3865631,-0.1803518,0.1300404,2.727,153.0874786
3460,0.01148121,0.36330175,0.10029316,-0.6710165,0.43097445,-0.05954815,0.3710861,-0.2202138,0.1655668,1.857,112.700157
3461,0.01359801,0.40905625,0.09112132,-0.8551665,0.45500065,-0.06850895,0.3989601,-0.1570806,0.1553692,3.0066,132.522686
3462,0.01535409,0.46043725,0.09674764,-0.6432345,0.36420965,-0.06037845,0.4173631,-0.2140274,0.1497692,0.1718,98.94837476
3463,0.01253745,0.48490675,0.08497276,-0.6084925,0.45599495,-0.05361875,0.3523289,-0.1768102,0.1258908,2.157,131.8689788
3464,0.01158111,0.40534375,0.11314516,-0.7180545,0.39638585,-0.04997095,0.4473777,-0.1975278,0.1203244,2.9806,140.6797583
3465,0.01614465,0.35648725,0.1232962,-0.6765265,0.35917295,-0.06043825,0.4580345,-0.1576658,0.1301132,2.7806,118.3333333
3466,0.01446309,0.36085975,0.09798388,-0.7209545,0.33914025,-0.06236795,0.4492873,-0.1819782,0.1454516,3.9262,144.2731278
3467,0.01436967,0.38397625,0.09025228,-0.7291035,0.44585635,-0.04703845,0.3142447,-0.1760274,0.1527372,3.6202,145.6301146
3468,0.01127385,0.38338225,0.11146828,-0.6091595,0.44676915,-0.05729185,0.3866709,-0.2009022,0.1210132,0.7598,96.95102686
3469,0.01482597,0.35046475,0.08723308,-0.8249195,0.41441365,-0.05759085,0.3716867,-0.1741882,0.121618,0.497,86.40510949
3470,0.01172313,0.39826525,0.11025244,-0.8296465,0.37245745,-0.04711435,0.3658347,-0.1863254,0.1216796,3.6426,151.3242009
3471,0.01396791,0.44020825,0.0875962,-0.7376875,0.40967035,-0.06731525,0.4474393,-0.2234134,0.1546636,2.4814,133.4845735
3472,0.01101087,0.33307375,0.10471588,-0.6516445,0.35486975,-0.05104735,0.3219139,-0.192603,0.12901,3.8806,126.1647362
3473,0.01526877,0.41547475,0.09747388,-0.7229265,0.38380225,-0.05294255,0.3466617,-0.1525282,0.1169028,1.1874,111.2844037
3474,0.01456515,0.44256775,0.102325,-0.7979205,0.44240075,-0.06377785,0.3934931,-0.1781402,0.1314852,3.9098,153.8693467
3475,0.01109835,0.45005875,0.11341444,-0.7578715,0.40926285,-0.06397105,0.3898895,-0.1929678,0.1647604,2.8446,138.4678748
3476,0.01266003,0.43014325,0.09398548,-0.7885535,0.41116995,-0.04963975,0.3639405,-0.1734054,0.1189412,1.6394,122.5373134
3477,0.01138131,0.48566575,0.11783308,-0.7971085,0.36598635,-0.06022895,0.3207435,-0.180025,0.1605996,0.011,95.20754717
3478,0.01609983,0.48654025,0.1037122,-0.8429285,0.45938535,-0.06127315,0.3975433,-0.2002638,0.1381828,2.1494,135.847619
3479,0.01330209,0.35742775,0.09931396,-0.6000825,0.33191935,-0.05840275,0.4557399,-0.2159274,0.1600172,3.5974,137.4305556
3480,0.01375839,0.34409575,0.09477292,-0.8455675,0.33746135,-0.04766175,0.3273655,-0.2246826,0.167846,0.8394,106.7226891
3481,0.01221885,0.42916975,0.10616836,-0.6493245,0.38169955,-0.04784115,0.4061981,-0.164065,0.1400364,2.6782,139.3354943
3482,0.01350459,0.42339475,0.11579716,-0.6076225,0.45086045,-0.05471585,0.4085697,-0.1956354,0.16415,3.991,145.1506456
3483,0.01536705,0.40140025,0.0981226,-0.6522535,0.47056715,-0.05635345,0.4047351,-0.2046186,0.1516732,3.1514,138.1612903
3484,0.01136025,0.42783325,0.09591124,-0.6638825,0.40393275,-0.04737655,0.3811885,-0.1829054,0.1247428,1.9014,128.7147887
3485,0.01455003,0.47053525,0.11811052,-0.6780925,0.38282425,-0.05506545,0.4103099,-0.1634266,0.144634,3.1138,149.1585761
3486,0.01385667,0.43776625,0.10119484,-0.6290535,0.32623065,-0.06036925,0.3676365,-0.1856946,0.156842,0.3834,99.92714026
3487,0.01609713,0.34860025,0.09419764,-0.7923815,0.44034695,-0.06418725,0.3401013,-0.179949,0.1147972,0.685,88.35106383
3488,0.01280529,0.38278825,0.08593156,-0.8599515,0.34107995,-0.06157905,0.3837449,-0.2112534,0.1584156,2.3446,128.324515
3489,0.01293813,0.39161575,0.0949402,-0.6366515,0.34148745,-0.06257495,0.3620463,-0.202559,0.1416156,3.339,139.8286604
3490,0.01557117,0.41889025,0.11511988,-0.7122835,0.39120245,-0.06473235,0.4100481,-0.1577874,0.1635676,0.2146,90.15761821
3491,0.01180197,0.41608525,0.1001014,-0.6246745,0.47643515,-0.06015765,0.3170321,-0.2069822,0.1420748,0.1282,84.97277677
3492,0.01098549,0.33742975,0.1175638,-0.6326495,0.39133285,-0.04847135,0.3189263,-0.1743174,0.1319556,2.3826,93.05724726
3493,0.01438695,0.34282525,0.08736772,-0.6550665,0.34478005,-0.05394995,0.4558323,-0.1542306,0.1280356,1.9282,117.3538961
3494,0.01615383,0.47990725,0.12321868,-0.7628885,0.48016785,-0.05547945,0.3095939,-0.215213,0.1194284,0.4006,86.27300613
3495,0.01385937,0.38072575,0.08460148,-0.5929485,0.38072155,-0.05976205,0.3158309,-0.1991998,0.1328628,0.5082,91.68784029
3496,0.01229175,0.46183975,0.10586236,-0.5948625,0.48419395,-0.04805045,0.4502113,-0.208867,0.1130556,2.9766,146.8698517
3497,0.01523529,0.39102175,0.0936958,-0.5852055,0.36228625,-0.06654015,0.3612609,-0.2038738,0.1218308,2.9946,133.7738854
3498,0.01410777,0.35536525,0.12035044,-0.5814355,0.43322385,-0.06558105,0.3510199,-0.157377,0.1368612,2.025,91.88346883
3499,0.01082943,0.35117425,0.1096486,-0.8606475,0.35014275,-0.04728225,0.3606449,-0.2020878,0.1288812,1.889,121.8030303
3500,0.01121337,0.42636475,0.09146404,-0.7719365,0.45936905,-0.06841925,0.3792019,-0.2270234,0.1298556,3.427,144.6977547
3501,0.01300779,0.47535325,0.10107652,-0.6439015,0.44587265,-0.05360265,0.4553549,-0.1846762,0.138586,3.6826,156.9333333
3502,0.01242027,0.46839025,0.0848422,-0.8380565,0.36163425,-0.05371535,0.3847921,-0.1897302,0.1284948,3.5542,152.9668412
3503,0.01538109,0.40267075,0.1019578,-0.7271315,0.41845605,-0.06468175,0.3509891,-0.2018294,0.1578836,1.2426,107.7208481
3504,0.01598319,0.36868075,0.10763716,-0.6735975,0.36771415,-0.05311965,0.4128663,-0.2124314,0.1204532,3.6482,142.9577465
3505,0.01610253,0.40168075,0.12336148,-0.8509905,0.34714355,-0.06792245,0.4487483,-0.1982118,0.1269772,1.831,123.2006369
3506,0.01498149,0.47183875,0.09294916,-0.6307065,0.46896975,-0.05006295,0.4478551,-0.1944574,0.1407924,0.3266,79.17460317
3507,0.01511811,0.41552425,0.10199452,-0.7744015,0.39744535,-0.05732405,0.4540767,-0.1626818,0.1322972,1.1926,112.1376812
3508,0.01211463,0.42080425,0.1093426,-0.5836975,0.33651595,-0.06112825,0.4499957,-0.1907258,0.12761,3.3158,141.2296296
3509,0.01476927,0.45596575,0.0948994,-0.7815355,0.40148775,-0.05199495,0.4466847,-0.1924206,0.1671964,2.1966,138.6641929
3510,0.01516131,0.40936975,0.085597,-0.8369835,0.42831755,-0.06707375,0.3382071,-0.1707454,0.1280972,3.4006,137.606383
3511,0.01136889,0.43126525,0.123031,-0.6414365,0.37663025,-0.05637415,0.3395931,-0.174021,0.1516004,3.4054,138.2395382
3512,0.01081161,0.40334725,0.11165596,-0.7490555,0.37801575,-0.06009555,0.3489717,-0.1564574,0.136318,2.749,130.5205047
3513,0.01592811,0.36018325,0.10563796,-0.7923525,0.44132495,-0.04934995,0.4383687,-0.1741198,0.1547924,1.4486,112.0655738
3514,0.01221669,0.44948125,0.11906116,-0.8041555,0.46998035,-0.05754255,0.3329095,-0.1813474,0.158018,1.3054,114.5035461
3515,0.01607823,0.38283775,0.09741268,-0.7444155,0.34280775,-0.06045665,0.3810345,-0.2071038,0.1283772,0.9962,108.5288967
3516,0.01253691,0.46741675,0.10640092,-0.6868795,0.46712785,-0.04805505,0.3142601,-0.216999,0.162862,3.2698,153.4401349
3517,0.01492317,0.46678975,0.08981572,-0.7666005,0.35348425,-0.05593485,0.4189493,-0.2272514,0.1301412,0.6778,111.3840156
3518,0.01275399,0.34856725,0.11858788,-0.6325625,0.47803255,-0.05167985,0.4375987,-0.1690886,0.1318436,0.8922,85.58865248
3519,0.01171395,0.39301825,0.08408332,-0.6842115,0.42984975,-0.05043785,0.4060133,-0.1735194,0.1315748,1.429,112.1651376
3520,0.01129545,0.48625975,0.10953844,-0.7072085,0.46719305,-0.04830805,0.3231151,-0.2056674,0.130298,1.4742,127.3296501
3521,0.01578339,0.36269125,0.10875916,-0.6645495,0.48526975,-0.06562475,0.3333099,-0.217607,0.1677508,1.3402,99.84101749
3522,0.01337229,0.44781475,0.08760436,-0.7340915,0.47446285,-0.04833105,0.4272345,-0.2037066,0.1264508,1.115,113.151751
3523,0.01182951,0.48540175,0.09684964,-0.7799115,0.48178155,-0.05472505,0.4285897,-0.182799,0.1559516,1.525,121.3255361
3524,0.01130787,0.40704325,0.08887324,-0.5887725,0.38852925,-0.05000545,0.4274501,-0.1555378,0.1120308,2.7938,136.5943239
3525,0.01241595,0.44789725,0.09570316,-0.6879815,0.42758405,-0.05124745,0.3957569,-0.2205254,0.1637916,0.415,102.2641509
3526,0.01463049,0.43479625,0.11812276,-0.8158135,0.40548125,-0.04924185,0.4575263,-0.2050594,0.1400644,2.9234,149.5016077
3527,0.01271565,0.34490425,0.1006726,-0.5917015,0.38650805,-0.05301385,0.3846227,-0.1531134,0.149982,1.7322,107.7627628
3528,0.01323081,0.45184075,0.09633556,-0.7281755,0.36691545,-0.06322125,0.3338335,-0.158479,0.15505,3.1794,145.5496454
3529,0.01364823,0.34015225,0.09688636,-0.6061435,0.38764905,-0.05832685,0.3443209,-0.1769014,0.1550668,2.1186,112.066365
3530,0.01419741,0.33259525,0.11506684,-0.7090645,0.43123525,-0.05093465,0.4605909,-0.1818338,0.1531852,1.8334,104.0083799
3531,0.01232253,0.35051425,0.11335324,-0.8136675,0.38916495,-0.04661985,0.4234615,-0.2050898,0.1649396,1.4734,113.9339339
3532,0.01125981,0.42468175,0.08934244,-0.7013795,0.37899375,-0.05310125,0.3504809,-0.2087454,0.1545404,3.8218,152.1290323
3533,0.01511001,0.35257675,0.11741284,-0.8143925,0.33455995,-0.05357505,0.3207281,-0.1616026,0.1343356,2.4346,123.7354651
3534,0.01420389,0.43464775,0.11675188,-0.7914245,0.47024115,-0.05395455,0.4136517,-0.1860594,0.1358924,1.8618,126.3464837
3535,0.01382535,0.47411575,0.08377732,-0.7703125,0.46114575,-0.06865615,0.4211515,-0.2127202,0.1669388,3.4882,142.3943662
3536,0.01180737,0.46159225,0.09671092,-0.8491345,0.40797515,-0.05921235,0.3775387,-0.1620662,0.1292004,1.021,106.8431373
3537,0.01390905,0.39140125,0.11979556,-0.6532975,0.36150385,-0.05002615,0.4488407,-0.1838782,0.1145284,1.2738,114.871407
3538,0.01261089,0.43296475,0.09180268,-0.7513175,0.47187115,-0.05750115,0.3650647,-0.161253,0.1606388,0.609,91.22807018
3539,0.01239975,0.41893975,0.08346316,-0.6930565,0.38603535,-0.04794925,0.3509583,-0.1733598,0.1213436,0.597,99.47976879
3540,0.01291437,0.35495275,0.1206238,-0.6996105,0.40707865,-0.06602725,0.3683141,-0.1644374,0.1320508,3.0966,111.6733601
3541,0.01568403,0.33350275,0.1012234,-0.6459605,0.46349295,-0.05791285,0.3294445,-0.1666718,0.1480892,3.5446,125.9743954
3542,0.01179225,0.47911525,0.09052156,-0.6800355,0.35922185,-0.06314305,0.3108721,-0.1815374,0.13657,1.2546,113.816047
3543,0.01166481,0.43857475,0.11894692,-0.7639325,0.41575025,-0.04778595,0.4113571,-0.2136778,0.1674932,3.1018,147.7639752
3544,0.01237005,0.33749575,0.10068892,-0.6876335,0.40288955,-0.06453915,0.3912293,-0.1621498,0.1290604,0.4062,83.30112721
3545,0.01243377,0.46332475,0.11758828,-0.7850445,0.40020005,-0.05247795,0.4062289,-0.1955214,0.126378,1.3182,125.7269504
3546,0.01135539,0.34473925,0.08599684,-0.7618735,0.32828445,-0.06299355,0.4003153,-0.2019586,0.1381548,2.9362,130.952381
3547,0.01438479,0.36650275,0.11232508,-0.8369255,0.33566835,-0.05288735,0.4512123,-0.2164138,0.165942,2.9522,139.3832599
3548,0.01355427,0.37932325,0.10757596,-0.8513385,0.40921395,-0.06404695,0.3776311,-0.1565106,0.13307,1.5086,108.3986371
3549,0.01500093,0.39682975,0.12054628,-0.7898585,0.37361475,-0.05302075,0.3642177,-0.2088366,0.1121428,3.1102,141.5611193
3550,0.01519803,0.46451275,0.10793908,-0.7939185,0.34818675,-0.05280915,0.4493335,-0.1682146,0.1260588,1.4738,129.9816176
3551,0.01228581,0.37947175,0.10263508,-0.8210335,0.36683395,-0.06399635,0.4098479,-0.1817654,0.1650292,3.0198,133.3965245
3552,0.01204335,0.41554075,0.11661316,-0.7883795,0.42029795,-0.05725275,0.3855621,-0.2261342,0.1598492,0.2478,97.45704467
3553,0.01323945,0.43570375,0.11467516,-0.6140025,0.46062415,-0.04813555,0.3583657,-0.1853374,0.1547196,0.7634,105.3637902
3554,0.01503333,0.35127325,0.09190876,-0.8181045,0.32994705,-0.06246225,0.4428193,-0.179645,0.11725,3.6122,142.3136646
3555,0.01470123,0.36937375,0.12098284,-0.7370495,0.36499205,-0.05187535,0.3473393,-0.1992606,0.1175076,0.1058,92.87037037
3556,0.01417041,0.40501375,0.09585004,-0.5835815,0.46279205,-0.06612155,0.3834677,-0.1640802,0.1408876,2.9894,128.442623
3557,0.01247589,0.46477675,0.10105612,-0.8483805,0.41014305,-0.06060385,0.3768765,-0.158783,0.148638,3.9614,157.9209622
3558,0.01583577,0.35487025,0.11017084,-0.7130665,0.44962165,-0.04631165,0.4451139,-0.1860138,0.11655,0.0842,74.08053691
3559,0.01421253,0.44312875,0.1039162,-0.6567195,0.38887155,-0.05685715,0.3964037,-0.1523914,0.164094,2.9294,140.8892617
3560,0.01334637,0.42946675,0.10198228,-0.6644625,0.41219685,-0.04719255,0.3842531,-0.1724782,0.1396948,1.0834,113.7433155
3561,0.01101573,0.38628625,0.10111324,-0.7628015,0.41089285,-0.06505435,0.3993913,-0.1816438,0.1543724,1.2886,104.4520548
3562,0.01294731,0.36320275,0.10263916,-0.8611405,0.43178945,-0.06317985,0.4579113,-0.2000586,0.1305948,2.4222,124.3064516
3563,0.01368279,0.44048875,0.1142794,-0.8465245,0.37677695,-0.05443985,0.4487175,-0.163229,0.12019,0.9874,115.3417266
3564,0.01535085,0.36714625,0.10302268,-0.7101375,0.43884735,-0.05579455,0.3569489,-0.1908626,0.1656844,2.6682,126.4430577
3565,0.01313955,0.45547075,0.08945668,-0.8000085,0.41279995,-0.06274285,0.4480091,-0.2056902,0.1434972,0.0494,85.40755467
3566,0.01121877,0.41131675,0.09201892,-0.6331715,0.43379435,-0.05771045,0.3709629,-0.1590642,0.1609636,3.7074,143.2252836
3567,0.01110861,0.41918725,0.12185188,-0.8598935,0.36515505,-0.06226675,0.4051817,-0.2079778,0.1651804,1.0086,110.5481728
3568,0.01393497,0.47325775,0.09215764,-0.8406375,0.33315815,-0.06698175,0.4282817,-0.201533,0.1635284,2.8966,144.8824593
3569,0.01390743,0.41240575,0.10041556,-0.8469015,0.44813835,-0.06014385,0.3959417,-0.196935,0.1493548,0.3614,90.42990654
3570,0.01343709,0.49223275,0.10741684,-0.6455255,0.33480445,-0.06367435,0.3145835,-0.1698942,0.1216404,0.153,96.87861272
3571,0.01148607,0.32982325,0.09416092,-0.6627515,0.45640245,-0.06219085,0.3742123,-0.1951338,0.1642788,1.679,101.55521
3572,0.01457811,0.45849025,0.11771476,-0.7652085,0.33323965,-0.05511835,0.4290209,-0.2095738,0.156002,0.1582,107.0125224
3573,0.01522719,0.33386575,0.11647444,-0.5937605,0.40463365,-0.06238175,0.4206125,-0.1907486,0.119126,1.7898,89.65025907
3574,0.01157193,0.33102775,0.12083596,-0.8458285,0.45301205,-0.05668925,0.3876411,-0.185535,0.1646428,0.9974,85.74285714
3575,0.01479357,0.40742275,0.09973012,-0.6374345,0.48688345,-0.06680005,0.4397701,-0.1955138,0.1488844,1.527,108.3826087
3576,0.01152873,0.34957375,0.09043588,-0.7910765,0.48055905,-0.06816395,0.4551701,-0.1839314,0.1160964,0.4734,81.28342246
3577,0.01284903,0.33619225,0.09970564,-0.5956165,0.35940115,-0.05590265,0.4313925,-0.1757766,0.1209572,3.951,132.5891678
3578,0.01463265,0.45443125,0.08909764,-0.6677105,0.40916505,-0.05278385,0.3836987,-0.2275098,0.1449084,0.951,114.2145594
3579,0.01408887,0.38846425,0.1158094,-0.7296835,0.38451945,-0.05053905,0.3676057,-0.1843038,0.1403164,3.6086,142.5751073
3580,0.01134945,0.42621625,0.0900034,-0.8525275,0.48641075,-0.04953395,0.3996839,-0.2115802,0.1251572,1.5406,118.952381
3581,0.01619811,0.40767025,0.1025902,-0.6857775,0.33899355,-0.05783925,0.3810037,-0.222509,0.1562316,0.823,110.0865052
3582,0.01287495,0.36305425,0.12001996,-0.6044905,0.39627175,-0.05305065,0.4279121,-0.1962054,0.1419236,3.4966,118.379397
